t,lead_h,record_utc,z,airspeed,temperature_C,pressure_hPa,density_kg_m3,humidity,wind_x,wind_y,ice_mass_kg
5.1999999999999895,0.5199999999999989,2026-09-06 00:00,0.49668584576513874,6.377873215050466,16.688042102390398,1015.2736206998944,1.212467671408607,0.9092752016468026,-2.1905782948903596,2.735629304455545,0.0
5.249999999999989,0.5249999999999989,2026-09-06 00:00,0.4862447247993281,6.493572531327389,16.68802603275725,1015.2723103985883,1.212466124209466,0.9092807181425863,-2.1872554361575576,2.764057976024887,0.0
5.299999999999989,0.5299999999999989,2026-09-06 00:00,0.47533196321612975,6.632267638202455,16.688013028788248,1015.2710567548315,1.212464630761362,0.9092862346383699,-2.1831551191142515,2.7913840607357847,0.0
5.349999999999989,0.5349999999999989,2026-09-06 00:00,0.4638839128692711,6.794475713520464,16.68800350419616,1015.2698674146054,1.2124631983180871,0.9092917511341535,-2.178193635739345,2.817339166440799,0.0
5.399999999999989,0.5399999999999988,2026-09-06 00:00,0.45179572932620876,6.970813984571033,16.68799814046986,1015.2687549726913,1.2124618388283557,0.9092972676299371,-2.172246292298244,2.841599609892723,0.0
5.449999999999989,0.5449999999999988,2026-09-06 00:00,0.43889434110100345,7.1452213160882465,16.687998062573968,1015.2677402198113,1.212460572016366,0.9093027841257207,-2.1651185204027117,2.8637461329974463,0.0
5.4999999999999885,0.5499999999999988,2026-09-06 00:00,0.42493985482433766,7.313615202197122,16.68800482981544,1015.266851973895,1.2124594252217367,0.9093083006215044,-2.1565338985827793,2.883243953260417,0.0
5.549999999999988,0.5549999999999988,2026-09-06 00:00,0.4096840525638058,7.474572533610644,16.688020055610764,1015.2661200530598,1.2124584267329954,0.909313817117288,-2.146166581778918,2.8994821990392414,0.0
5.599999999999988,0.5599999999999988,2026-09-06 00:00,0.39293151309989505,7.627085644745137,16.688045010197868,1015.265567933345,1.2124575988219723,0.9093193336130716,-2.1336805198585447,2.9118258486558237,0.0
5.649999999999988,0.5649999999999988,2026-09-06 00:00,0.3745759981669356,7.770365082543865,16.688080384125612,1015.2652083777186,1.212456953597028,0.9093248501088552,-2.1187538920838778,2.9196509464208114,0.0
